service_id,date,account_id,company_name,province,service_family,service_item,ticket_type,sla_hours,resolved,parts_used,labor_hours,revenue_usd
SRV_ACC00829_02,2025-07-06,ACC00829,Aconcagua Minera S.R.L.,Neuquén,Auditoria de Aire Sullair,Auditoría industrial,corrective,48,0,2,6.37,11193.51
SRV_ACC00829_03,2025-10-27,ACC00829,Aconcagua Minera S.R.L.,Neuquén,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,4,1,1,0.78,29798.17
SRV_ACC00829_04,2024-08-27,ACC00829,Aconcagua Minera S.R.L.,Neuquén,Cursos de capacitación,Capacitación técnica,corrective,12,1,2,4.91,3752.5
SRV_ACC00830_01,2024-06-16,ACC00830,Delta Solutions S.R.L.,Neuquén,Auditoria de Aire Sullair,Auditoría industrial,preventive,24,1,2,2.12,7454.94
SRV_ACC00830_02,2025-11-16,ACC00830,Delta Solutions S.R.L.,Neuquén,Cursos de capacitación,Capacitación técnica,preventive,12,1,1,4.13,1134.29
SRV_ACC00831_01,2026-02-27,ACC00831,Patagonia Minera Corp.,San Juan,Auditoria de Aire Sullair,Auditoría industrial,training,48,1,5,3.87,1101.06
SRV_ACC00831_02,2026-03-15,ACC00831,Patagonia Minera Corp.,San Juan,Servicio técnico,Mantenimiento correctivo,preventive,48,1,0,3.01,15619.58
SRV_ACC00831_03,2025-02-05,ACC00831,Patagonia Minera Corp.,San Juan,Cursos de capacitación,Capacitación técnica,corrective,8,1,0,1.88,2828.81
SRV_ACC00832_01,2024-10-30,ACC00832,Andes Logística S.R.L.,CABA,Auditoria de Aire Sullair,Auditoría industrial,preventive,12,1,0,4.77,3268.54
SRV_ACC00832_02,2024-06-02,ACC00832,Andes Logística S.R.L.,CABA,Servicio técnico,Mantenimiento correctivo,preventive,48,1,3,10.09,4068.08
SRV_ACC00833_01,2026-03-13,ACC00833,Austral Energía S.R.L.,CABA,Auditoria de Aire Sullair,Auditoría industrial,corrective,4,1,3,1.97,9475.31
SRV_ACC00833_02,2025-08-28,ACC00833,Austral Energía S.R.L.,CABA,Cursos de capacitación,Capacitación técnica,preventive,12,1,3,3.34,2285.92
SRV_ACC00833_03,2024-05-31,ACC00833,Austral Energía S.R.L.,CABA,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,24,1,0,3.7,48751.72
SRV_ACC00833_04,2024-10-07,ACC00833,Austral Energía S.R.L.,CABA,Auditoria de Aire Sullair,Auditoría industrial,training,8,1,3,5.79,6106.72
SRV_ACC00834_01,2024-06-24,ACC00834,Litoral Operaciones Corp.,San Juan,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,12,1,3,1.49,46863.41
SRV_ACC00835_01,2024-09-26,ACC00835,Patagonia Industrial S.A.,Santa Cruz,Cursos de capacitación,Capacitación técnica,audit,48,1,2,0.85,3477.38
SRV_ACC00835_02,2024-12-25,ACC00835,Patagonia Industrial S.A.,Santa Cruz,Auditoria de Aire Sullair,Auditoría industrial,corrective,8,1,3,2.72,9596.45
SRV_ACC00835_03,2024-04-20,ACC00835,Patagonia Industrial S.A.,Santa Cruz,Cursos de capacitación,Capacitación técnica,training,8,1,0,9.31,1286.06
SRV_ACC00836_01,2026-02-14,ACC00836,Delta Operaciones Corp.,Buenos Aires,Cursos de capacitación,Capacitación técnica,training,12,1,0,1.5,2133.73
SRV_ACC00836_02,2025-09-14,ACC00836,Delta Operaciones Corp.,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,audit,4,1,2,2.29,32860.15
SRV_ACC00836_03,2024-10-08,ACC00836,Delta Operaciones Corp.,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,8,1,2,3.78,40791.3
SRV_ACC00836_04,2024-08-09,ACC00836,Delta Operaciones Corp.,Buenos Aires,Servicio técnico,Mantenimiento correctivo,corrective,4,1,2,0.83,3619.92
SRV_ACC00837_01,2024-06-16,ACC00837,Sur Energía Argentina,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,24,1,2,1.23,42334.35
SRV_ACC00838_01,2025-09-06,ACC00838,Pampa Servicios Corp.,Santa Fe,Cursos de capacitación,Capacitación técnica,preventive,48,1,1,1.9,4820.54
SRV_ACC00839_01,2024-08-22,ACC00839,Patagonia Logística S.R.L.,Santa Fe,Cursos de capacitación,Capacitación técnica,preventive,24,1,4,4.64,4077.27
SRV_ACC00839_02,2024-12-29,ACC00839,Patagonia Logística S.R.L.,Santa Fe,Servicio técnico,Mantenimiento correctivo,audit,8,1,1,2.18,10415.43
SRV_ACC00839_03,2026-03-27,ACC00839,Patagonia Logística S.R.L.,Santa Fe,Cursos de capacitación,Capacitación técnica,preventive,24,1,2,5.86,889.02
SRV_ACC00839_04,2024-06-19,ACC00839,Patagonia Logística S.R.L.,Santa Fe,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,48,1,4,4.27,18251.94
SRV_ACC00840_01,2025-06-30,ACC00840,Aconcagua Operaciones S.A.,Buenos Aires,Cursos de capacitación,Capacitación técnica,training,8,1,3,7.69,4579.01
SRV_ACC00840_02,2024-10-28,ACC00840,Aconcagua Operaciones S.A.,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,24,1,3,9.37,7182.63
SRV_ACC00840_03,2024-11-13,ACC00840,Aconcagua Operaciones S.A.,Buenos Aires,Cursos de capacitación,Capacitación técnica,preventive,48,1,3,4.31,3601.53
SRV_ACC00841_01,2026-01-19,ACC00841,Norte Infraestructura Corp.,Buenos Aires,Servicio técnico,Mantenimiento correctivo,audit,12,0,4,10.09,4221.5
SRV_ACC00841_02,2025-04-11,ACC00841,Norte Infraestructura Corp.,Buenos Aires,Cursos de capacitación,Capacitación técnica,corrective,48,1,2,1.72,2871.97
SRV_ACC00842_01,2025-08-02,ACC00842,Cumbre Industrial Servicios,Córdoba,Auditoria de Aire Sullair,Auditoría industrial,preventive,48,1,0,3.09,8842.83
SRV_ACC00842_02,2024-11-29,ACC00842,Cumbre Industrial Servicios,Córdoba,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,12,1,2,1.54,32192.83
SRV_ACC00843_01,2024-05-08,ACC00843,Delta Solutions Servicios,Salta,Cursos de capacitación,Capacitación técnica,preventive,8,1,3,6.22,3427.29
SRV_ACC00843_02,2025-10-03,ACC00843,Delta Solutions Servicios,Salta,Auditoria de Aire Sullair,Auditoría industrial,training,48,1,2,7.41,5087.96
SRV_ACC00844_01,2024-11-27,ACC00844,Patagonia Operaciones Servicios,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,24,1,3,3.26,46159.67
SRV_ACC00844_02,2025-08-05,ACC00844,Patagonia Operaciones Servicios,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,24,1,1,2.66,19056.59
SRV_ACC00844_03,2025-03-13,ACC00844,Patagonia Operaciones Servicios,Buenos Aires,Cursos de capacitación,Capacitación técnica,preventive,12,1,1,3.4,2019.91
SRV_ACC00845_01,2025-05-16,ACC00845,Aconcagua Minera Group,Córdoba,Servicio técnico,Mantenimiento correctivo,corrective,24,1,1,1.64,1668.14
SRV_ACC00845_02,2025-02-07,ACC00845,Aconcagua Minera Group,Córdoba,Auditoria de Aire Sullair,Auditoría industrial,preventive,24,1,8,6.47,3133.05
SRV_ACC00845_03,2024-12-15,ACC00845,Aconcagua Minera Group,Córdoba,Sistema de mantenimiento planificado,Contrato de mantenimiento,audit,4,1,1,4.92,27718.98
SRV_ACC00846_01,2024-05-19,ACC00846,Delta Operaciones Argentina,Mendoza,Servicio técnico,Mantenimiento correctivo,audit,12,1,1,10.88,5869.19
SRV_ACC00846_02,2025-05-02,ACC00846,Delta Operaciones Argentina,Mendoza,Servicio técnico,Mantenimiento correctivo,corrective,24,1,2,1.52,10147.06
SRV_ACC00847_01,2025-08-19,ACC00847,Pampa Energía Servicios,Catamarca,Cursos de capacitación,Capacitación técnica,corrective,24,1,1,1.7,3575.61
SRV_ACC00847_02,2026-01-10,ACC00847,Pampa Energía Servicios,Catamarca,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,12,1,0,0.5,36730.86
SRV_ACC00847_03,2024-12-01,ACC00847,Pampa Energía Servicios,Catamarca,Servicio técnico,Mantenimiento correctivo,training,4,1,5,12.5,7385.29
SRV_ACC00847_04,2024-04-22,ACC00847,Pampa Energía Servicios,Catamarca,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,24,1,3,5.06,14334.9
SRV_ACC00847_05,2024-08-04,ACC00847,Pampa Energía Servicios,Catamarca,Servicio técnico,Mantenimiento correctivo,corrective,4,0,1,3.4,2851.79
SRV_ACC00848_01,2024-09-23,ACC00848,Delta Infraestructura S.A.,Santa Cruz,Cursos de capacitación,Capacitación técnica,corrective,12,1,1,1.32,953.18
SRV_ACC00848_02,2026-01-11,ACC00848,Delta Infraestructura S.A.,Santa Cruz,Auditoria de Aire Sullair,Auditoría industrial,preventive,24,1,5,7.09,2907.05
SRV_ACC00848_03,2024-08-01,ACC00848,Delta Infraestructura S.A.,Santa Cruz,Auditoria de Aire Sullair,Auditoría industrial,preventive,8,1,0,1.03,3590.86
SRV_ACC00849_01,2025-04-26,ACC00849,Patagonia Infraestructura Servicios,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,corrective,12,1,2,3.65,2190.59
SRV_ACC00849_02,2024-04-20,ACC00849,Patagonia Infraestructura Servicios,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,preventive,4,1,3,0.5,9256.63
SRV_ACC00849_03,2025-03-23,ACC00849,Patagonia Infraestructura Servicios,Buenos Aires,Cursos de capacitación,Capacitación técnica,training,24,1,4,2.89,2748.92
SRV_ACC00849_04,2025-09-20,ACC00849,Patagonia Infraestructura Servicios,Buenos Aires,Servicio técnico,Mantenimiento correctivo,preventive,8,1,1,3.86,9038.09
SRV_ACC00850_01,2024-05-03,ACC00850,Norte Solutions Servicios,Salta,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,12,1,1,1.77,14000.3
SRV_ACC00850_02,2025-11-04,ACC00850,Norte Solutions Servicios,Salta,Servicio técnico,Mantenimiento correctivo,preventive,24,1,3,2.28,11546.25
SRV_ACC00850_03,2026-02-06,ACC00850,Norte Solutions Servicios,Salta,Cursos de capacitación,Capacitación técnica,audit,4,1,0,10.67,2945.74
SRV_ACC00851_01,2026-03-11,ACC00851,Austral Solutions Group,Jujuy,Auditoria de Aire Sullair,Auditoría industrial,corrective,4,1,3,3.73,1215.1
SRV_ACC00851_02,2024-09-22,ACC00851,Austral Solutions Group,Jujuy,Cursos de capacitación,Capacitación técnica,corrective,48,1,2,6.91,955.01
SRV_ACC00851_03,2026-01-09,ACC00851,Austral Solutions Group,Jujuy,Cursos de capacitación,Capacitación técnica,corrective,48,1,2,5.91,3434.11
SRV_ACC00851_04,2025-10-16,ACC00851,Austral Solutions Group,Jujuy,Cursos de capacitación,Capacitación técnica,audit,4,1,2,9.93,3923.37
SRV_ACC00851_05,2024-07-11,ACC00851,Austral Solutions Group,Jujuy,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,8,1,2,3.84,44675.2
SRV_ACC00852_01,2024-12-06,ACC00852,Litoral Industrial Group,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,8,1,3,2.49,27320.76
SRV_ACC00852_02,2025-09-22,ACC00852,Litoral Industrial Group,Buenos Aires,Cursos de capacitación,Capacitación técnica,corrective,12,1,3,3.59,3355.92
SRV_ACC00852_03,2026-03-06,ACC00852,Litoral Industrial Group,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,corrective,12,0,1,2.43,5983.37
SRV_ACC00852_04,2026-03-08,ACC00852,Litoral Industrial Group,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,12,1,0,2.31,3750.46
SRV_ACC00853_01,2024-08-06,ACC00853,Litoral Industrial S.R.L.,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,corrective,12,1,0,3.53,6114.17
SRV_ACC00853_02,2024-08-16,ACC00853,Litoral Industrial S.R.L.,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,48,1,2,1.74,30750.11
SRV_ACC00853_03,2025-08-28,ACC00853,Litoral Industrial S.R.L.,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,4,0,3,4.18,6796.97
SRV_ACC00854_01,2025-11-17,ACC00854,Sur Infraestructura Servicios,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,4,1,1,4.61,43236.86
SRV_ACC00854_02,2025-08-04,ACC00854,Sur Infraestructura Servicios,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,8,1,2,1.53,19582.51
SRV_ACC00854_03,2025-06-23,ACC00854,Sur Infraestructura Servicios,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,8,1,4,2.02,40301.05
SRV_ACC00854_04,2025-11-07,ACC00854,Sur Infraestructura Servicios,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,24,1,3,7.03,29626.34
SRV_ACC00854_05,2026-03-01,ACC00854,Sur Infraestructura Servicios,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,corrective,8,1,0,0.96,5400.02
SRV_ACC00855_01,2025-02-12,ACC00855,Litoral Operaciones Servicios,Santa Fe,Servicio técnico,Mantenimiento correctivo,preventive,24,1,2,1.83,2691.85
SRV_ACC00855_02,2025-12-22,ACC00855,Litoral Operaciones Servicios,Santa Fe,Cursos de capacitación,Capacitación técnica,training,48,1,2,6.17,1520.98
SRV_ACC00855_03,2025-11-23,ACC00855,Litoral Operaciones Servicios,Santa Fe,Cursos de capacitación,Capacitación técnica,preventive,8,1,6,3.71,669.98
SRV_ACC00855_04,2024-07-16,ACC00855,Litoral Operaciones Servicios,Santa Fe,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,12,1,0,6.83,47362.16
SRV_ACC00856_01,2024-10-24,ACC00856,Austral Infraestructura Group,CABA,Cursos de capacitación,Capacitación técnica,corrective,12,1,0,5.54,2131.93
SRV_ACC00856_02,2026-03-11,ACC00856,Austral Infraestructura Group,CABA,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,24,1,1,1.55,14267.41
SRV_ACC00857_01,2025-03-23,ACC00857,Norte Servicios Corp.,Río Negro,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,4,1,3,9.31,21238.72
SRV_ACC00858_01,2025-12-31,ACC00858,Norte Tecnología Servicios,Santa Cruz,Cursos de capacitación,Capacitación técnica,corrective,24,1,3,2.96,3308.48
SRV_ACC00858_02,2025-06-19,ACC00858,Norte Tecnología Servicios,Santa Cruz,Cursos de capacitación,Capacitación técnica,audit,12,0,0,2.46,3219.16
SRV_ACC00858_03,2025-09-27,ACC00858,Norte Tecnología Servicios,Santa Cruz,Auditoria de Aire Sullair,Auditoría industrial,corrective,8,1,1,1.76,9862.48
SRV_ACC00859_01,2026-02-16,ACC00859,Cumbre Industrial S.R.L.,Santa Cruz,Auditoria de Aire Sullair,Auditoría industrial,preventive,8,1,2,12.83,3382.28
SRV_ACC00859_02,2025-03-12,ACC00859,Cumbre Industrial S.R.L.,Santa Cruz,Auditoria de Aire Sullair,Auditoría industrial,corrective,8,1,3,3.69,7553.49
SRV_ACC00860_01,2025-10-23,ACC00860,Norte Infraestructura S.A.,Córdoba,Servicio técnico,Mantenimiento correctivo,audit,8,1,4,9.16,16600.13
SRV_ACC00860_02,2025-10-12,ACC00860,Norte Infraestructura S.A.,Córdoba,Cursos de capacitación,Capacitación técnica,preventive,8,1,2,10.01,1512.4
SRV_ACC00861_01,2024-06-29,ACC00861,Pampa Logística Servicios,Neuquén,Auditoria de Aire Sullair,Auditoría industrial,preventive,4,1,4,2.47,10703.42
SRV_ACC00861_02,2026-02-20,ACC00861,Pampa Logística Servicios,Neuquén,Auditoria de Aire Sullair,Auditoría industrial,audit,8,1,4,11.48,1396.35
SRV_ACC00861_03,2024-09-21,ACC00861,Pampa Logística Servicios,Neuquén,Auditoria de Aire Sullair,Auditoría industrial,corrective,48,1,2,1.36,4591.65
SRV_ACC00862_01,2025-12-15,ACC00862,Aconcagua Logística Corp.,Salta,Servicio técnico,Mantenimiento correctivo,preventive,8,0,5,1.23,1063.29
SRV_ACC00862_02,2025-12-02,ACC00862,Aconcagua Logística Corp.,Salta,Servicio técnico,Mantenimiento correctivo,training,24,1,1,2.12,653.14
SRV_ACC00863_01,2025-11-10,ACC00863,Austral Oil Servicios,Santa Cruz,Cursos de capacitación,Capacitación técnica,training,4,1,1,2.9,1674.75
SRV_ACC00863_02,2025-07-07,ACC00863,Austral Oil Servicios,Santa Cruz,Servicio técnico,Mantenimiento correctivo,preventive,48,1,1,11.7,17716.41
SRV_ACC00863_03,2024-11-23,ACC00863,Austral Oil Servicios,Santa Cruz,Servicio técnico,Mantenimiento correctivo,corrective,48,1,2,7.95,2655.74
SRV_ACC00863_04,2024-10-16,ACC00863,Austral Oil Servicios,Santa Cruz,Servicio técnico,Mantenimiento correctivo,preventive,8,1,1,2.48,3269.47
SRV_ACC00863_05,2025-12-20,ACC00863,Austral Oil Servicios,Santa Cruz,Auditoria de Aire Sullair,Auditoría industrial,audit,12,1,1,4.39,1302.82
SRV_ACC00864_01,2025-08-08,ACC00864,Cumbre Oil Servicios,Neuquén,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,12,1,3,1.87,7275.27
SRV_ACC00865_01,2024-10-11,ACC00865,Norte Solutions Servicios,Mendoza,Cursos de capacitación,Capacitación técnica,corrective,12,1,2,0.69,1447.37
SRV_ACC00865_02,2025-04-26,ACC00865,Norte Solutions Servicios,Mendoza,Cursos de capacitación,Capacitación técnica,corrective,8,1,3,6.84,4992.01
SRV_ACC00865_03,2025-02-26,ACC00865,Norte Solutions Servicios,Mendoza,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,8,1,1,1.3,11277.81
SRV_ACC00865_04,2025-11-01,ACC00865,Norte Solutions Servicios,Mendoza,Auditoria de Aire Sullair,Auditoría industrial,corrective,8,1,4,0.72,10821.23
SRV_ACC00866_01,2024-08-19,ACC00866,Sur Energía Group,Río Negro,Auditoria de Aire Sullair,Auditoría industrial,corrective,12,1,2,2.85,4616.1
SRV_ACC00866_02,2025-02-05,ACC00866,Sur Energía Group,Río Negro,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,8,1,1,2.64,4123.78
SRV_ACC00866_03,2024-09-15,ACC00866,Sur Energía Group,Río Negro,Servicio técnico,Mantenimiento correctivo,corrective,12,1,6,2.46,8236.43
SRV_ACC00867_01,2025-04-16,ACC00867,Austral Solutions Corp.,Santa Fe,Cursos de capacitación,Capacitación técnica,training,8,1,5,2.87,1170.21
SRV_ACC00867_02,2024-09-11,ACC00867,Austral Solutions Corp.,Santa Fe,Cursos de capacitación,Capacitación técnica,corrective,4,1,4,1.69,3621.9
SRV_ACC00867_03,2024-10-12,ACC00867,Austral Solutions Corp.,Santa Fe,Servicio técnico,Mantenimiento correctivo,preventive,12,1,1,6.96,12255.81
SRV_ACC00867_04,2024-09-17,ACC00867,Austral Solutions Corp.,Santa Fe,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,8,1,2,4.25,42844.65
SRV_ACC00867_05,2025-11-24,ACC00867,Austral Solutions Corp.,Santa Fe,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,12,1,2,5.24,6979.51
SRV_ACC00868_01,2024-12-19,ACC00868,Litoral Solutions S.R.L.,Córdoba,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,4,1,4,12.45,5335.75
SRV_ACC00868_02,2025-09-22,ACC00868,Litoral Solutions S.R.L.,Córdoba,Auditoria de Aire Sullair,Auditoría industrial,corrective,48,1,2,1.26,7229.12
SRV_ACC00868_03,2026-03-10,ACC00868,Litoral Solutions S.R.L.,Córdoba,Auditoria de Aire Sullair,Auditoría industrial,preventive,12,1,1,6.22,11808.35
SRV_ACC00869_01,2024-09-30,ACC00869,Delta Energía S.R.L.,Mendoza,Cursos de capacitación,Capacitación técnica,corrective,48,1,1,2.6,2754.84
SRV_ACC00869_02,2024-04-16,ACC00869,Delta Energía S.R.L.,Mendoza,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,48,1,4,6.41,1559.54
SRV_ACC00870_01,2024-04-30,ACC00870,Cumbre Tecnología S.A.,Salta,Servicio técnico,Mantenimiento correctivo,preventive,48,1,1,10.29,8746.61
SRV_ACC00870_02,2024-09-20,ACC00870,Cumbre Tecnología S.A.,Salta,Cursos de capacitación,Capacitación técnica,training,48,1,2,2.87,4398.17
SRV_ACC00871_01,2026-02-05,ACC00871,Delta Tecnología Servicios,CABA,Servicio técnico,Mantenimiento correctivo,training,24,1,1,5.65,10777.65
SRV_ACC00871_02,2025-01-20,ACC00871,Delta Tecnología Servicios,CABA,Servicio técnico,Mantenimiento correctivo,training,24,1,3,2.77,12522.68
SRV_ACC00872_01,2026-01-10,ACC00872,Norte Energía S.R.L.,Neuquén,Cursos de capacitación,Capacitación técnica,preventive,48,1,3,0.67,2485.06
SRV_ACC00872_02,2024-07-08,ACC00872,Norte Energía S.R.L.,Neuquén,Cursos de capacitación,Capacitación técnica,corrective,4,0,3,3.97,947.85
SRV_ACC00872_03,2025-11-04,ACC00872,Norte Energía S.R.L.,Neuquén,Auditoria de Aire Sullair,Auditoría industrial,preventive,8,1,2,6.57,5050.05
SRV_ACC00873_01,2025-10-15,ACC00873,Delta Servicios S.A.,San Juan,Auditoria de Aire Sullair,Auditoría industrial,corrective,24,1,0,3.82,9160.67
SRV_ACC00873_02,2025-04-03,ACC00873,Delta Servicios S.A.,San Juan,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,12,1,3,2.49,3207.93
SRV_ACC00874_01,2024-08-05,ACC00874,Litoral Solutions S.R.L.,Chubut,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,8,1,3,1.01,26439.96
SRV_ACC00874_02,2024-05-08,ACC00874,Litoral Solutions S.R.L.,Chubut,Cursos de capacitación,Capacitación técnica,preventive,12,0,3,6.54,1958.29
SRV_ACC00874_03,2024-10-10,ACC00874,Litoral Solutions S.R.L.,Chubut,Cursos de capacitación,Capacitación técnica,preventive,4,1,0,0.56,1925.75
SRV_ACC00874_04,2024-11-30,ACC00874,Litoral Solutions S.R.L.,Chubut,Servicio técnico,Mantenimiento correctivo,preventive,24,1,2,2.02,17379.51
SRV_ACC00875_01,2024-07-11,ACC00875,Delta Industrial Servicios,CABA,Auditoria de Aire Sullair,Auditoría industrial,corrective,4,1,1,3.58,10591.54
SRV_ACC00876_01,2026-02-14,ACC00876,Litoral Oil S.R.L.,Santa Cruz,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,12,1,1,6.75,48925.81
SRV_ACC00876_02,2025-01-15,ACC00876,Litoral Oil S.R.L.,Santa Cruz,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,24,1,4,3.12,35277.36
